"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.595901915E1,1.049999967E-1,9.099999815E-2,-4.699999988E-1,4.901081491E-1
2.596396581E1,1.049999967E-1,9.099999815E-2,-4.699999988E-1,4.901081491E-1
2.596891226E1,9.399999678E-2,1.120000035E-1,-4.760000110E-1,4.979518156E-1
2.597385875E1,9.399999678E-2,1.120000035E-1,-4.760000110E-1,4.979518156E-1
2.597880473E1,6.899999827E-2,9.000000358E-2,-4.199999869E-1,4.350413651E-1
2.598375085E1,6.899999827E-2,9.000000358E-2,-4.199999869E-1,4.350413651E-1
2.598869755E1,4.800000042E-2,7.800000161E-2,-4.589999914E-1,4.680480663E-1
2.599364408E1,4.800000042E-2,7.800000161E-2,-4.589999914E-1,4.680480663E-1
2.599859192E1,7.100000232E-2,6.599999964E-2,-4.889999926E-1,4.985157902E-1
2.600353938E1,7.100000232E-2,6.599999964E-2,-4.889999926E-1,4.985157902E-1
2.600848787E1,7.800000161E-2,5.200000107E-2,-5.130000114E-1,5.214949780E-1
2.601343607E1,7.800000161E-2,5.200000107E-2,-5.130000114E-1,5.214949780E-1
2.601838181E1,1.110000014E-1,8.900000155E-2,-5.189999938E-1,5.381477438E-1
2.602332829E1,1.110000014E-1,8.900000155E-2,-5.189999938E-1,5.381477438E-1
2.602827569E1,1.350000054E-1,1.169999987E-1,-5.429999828E-1,5.716318592E-1
2.603322282E1,1.350000054E-1,1.169999987E-1,-5.429999828E-1,5.716318592E-1
2.603816894E1,1.250000000E-1,1.560000032E-1,-5.339999795E-1,5.701903008E-1
2.604311536E1,1.250000000E-1,1.560000032E-1,-5.339999795E-1,5.701903008E-1
2.604806619E1,1.199999973E-1,1.030000001E-1,-5.600000024E-1,5.819011961E-1
2.605301574E1,1.199999973E-1,1.030000001E-1,-5.600000024E-1,5.819011961E-1
2.605796470E1,8.799999952E-2,6.199999899E-2,-4.970000088E-1,5.085243441E-1
2.606291383E1,8.799999952E-2,6.199999899E-2,-4.970000088E-1,5.085243441E-1
2.606786236E1,1.439999938E-1,8.200000226E-2,-5.429999828E-1,5.677226259E-1
2.607281106E1,1.439999938E-1,8.200000226E-2,-5.429999828E-1,5.677226259E-1
2.607775373E1,1.659999937E-1,1.599999964E-1,-5.360000134E-1,5.834826570E-1
2.608269816E1,1.659999937E-1,1.599999964E-1,-5.360000134E-1,5.834826570E-1
2.608764555E1,1.570000052E-1,1.480000019E-1,-5.230000019E-1,5.657579025E-1
2.609259208E1,1.570000052E-1,1.480000019E-1,-5.230000019E-1,5.657579025E-1
2.609754033E1,1.570000052E-1,1.070000008E-1,-4.939999878E-1,5.292768555E-1
2.610248808E1,1.570000052E-1,1.070000008E-1,-4.939999878E-1,5.292768555E-1
2.610743396E1,1.599999964E-1,1.169999987E-1,-5.080000162E-1,5.453008482E-1
2.611238039E1,1.599999964E-1,1.169999987E-1,-5.080000162E-1,5.453008482E-1
2.611732736E1,1.330000013E-1,1.239999980E-1,-5.149999857E-1,5.461593038E-1
2.612227419E1,1.330000013E-1,1.239999980E-1,-5.149999857E-1,5.461593038E-1
2.612722721E1,1.260000020E-1,1.560000032E-1,-4.880000055E-1,5.275945478E-1
2.613217843E1,1.260000020E-1,1.560000032E-1,-4.880000055E-1,5.275945478E-1
2.613712497E1,1.319999993E-1,1.800000072E-1,-5.180000067E-1,5.640461057E-1
2.614207288E1,1.319999993E-1,1.800000072E-1,-5.180000067E-1,5.640461057E-1
2.614701765E1,1.430000067E-1,1.679999977E-1,-4.239999950E-1,4.779633845E-1
2.615196334E1,1.430000067E-1,1.679999977E-1,-4.239999950E-1,4.779633845E-1
2.615690944E1,1.539999992E-1,9.200000018E-2,-4.709999859E-1,5.040049469E-1
2.616185542E1,1.539999992E-1,9.200000018E-2,-4.709999859E-1,5.040049469E-1
2.616680318E1,1.360000074E-1,1.270000041E-1,-4.359999895E-1,4.740474595E-1
2.617175042E1,1.360000074E-1,1.270000041E-1,-4.359999895E-1,4.740474595E-1
2.617669478E1,9.200000018E-2,8.900000155E-2,-4.490000010E-1,4.668897099E-1
2.618163997E1,9.200000018E-2,8.900000155E-2,-4.490000010E-1,4.668897099E-1
2.618658777E1,1.040000021E-1,1.000000015E-1,-4.460000098E-1,4.687558101E-1
2.619153482E1,1.040000021E-1,1.000000015E-1,-4.460000098E-1,4.687558101E-1
2.619648134E1,8.600000292E-2,9.499999881E-2,-4.259999990E-1,4.448561559E-1
2.620142800E1,8.600000292E-2,9.499999881E-2,-4.259999990E-1,4.448561559E-1
2.620637609E1,1.159999967E-1,6.300000101E-2,-4.569999874E-1,4.756826545E-1
2.621132377E1,1.159999967E-1,6.300000101E-2,-4.569999874E-1,4.756826545E-1
2.621627076E1,9.499999881E-2,6.300000101E-2,-4.449999928E-1,4.593680371E-1
2.622121795E1,9.499999881E-2,6.300000101E-2,-4.449999928E-1,4.593680371E-1
2.622616590E1,6.700000167E-2,3.400000185E-2,-4.239999950E-1,4.306053833E-1
2.623111364E1,6.700000167E-2,3.400000185E-2,-4.239999950E-1,4.306053833E-1
2.623605555E1,8.100000024E-2,-1.700000092E-2,-4.519999921E-1,4.595149540E-1
2.624099917E1,8.100000024E-2,-1.700000092E-2,-4.519999921E-1,4.595149540E-1
2.624594918E1,8.500000089E-2,2.000000095E-3,-4.480000138E-1,4.559967243E-1
2.625089732E1,8.500000089E-2,2.000000095E-3,-4.480000138E-1,4.559967243E-1
2.625584548E1,8.799999952E-2,-8.999999613E-3,-4.839999974E-1,4.920172734E-1
2.626079363E1,8.799999952E-2,-8.999999613E-3,-4.839999974E-1,4.920172734E-1
2.626574336E1,7.299999893E-2,-1.899999939E-2,-4.930000007E-1,4.987374064E-1
2.627069263E1,7.299999893E-2,-1.899999939E-2,-4.930000007E-1,4.987374064E-1
2.627563899E1,5.799999833E-2,1.000000047E-3,-4.889999926E-1,4.924286675E-1
2.628058622E1,5.799999833E-2,1.000000047E-3,-4.889999926E-1,4.924286675E-1
2.628553490E1,8.399999887E-2,5.400000140E-2,-4.679999948E-1,4.785352600E-1
2.629048315E1,8.399999887E-2,5.400000140E-2,-4.679999948E-1,4.785352600E-1
2.629542639E1,9.399999678E-2,7.299999893E-2,-4.790000021E-1,4.935645868E-1
2.630037109E1,9.399999678E-2,7.299999893E-2,-4.790000021E-1,4.935645868E-1
2.630531825E1,7.900000364E-2,1.030000001E-1,-4.539999962E-1,4.721927542E-1
2.631026470E1,7.900000364E-2,1.030000001E-1,-4.539999962E-1,4.721927542E-1
2.631520770E1,9.899999946E-2,6.400000304E-2,-4.550000131E-1,4.700234167E-1
2.632015171E1,9.899999946E-2,6.400000304E-2,-4.550000131E-1,4.700234167E-1
2.632509805E1,7.400000095E-2,5.499999970E-2,-3.569999933E-1,3.687139750E-1
2.633004371E1,7.400000095E-2,5.499999970E-2,-3.569999933E-1,3.687139750E-1
2.633499304E1,1.199999973E-1,7.400000095E-2,-4.169999957E-1,4.401874554E-1
2.633994131E1,1.199999973E-1,7.400000095E-2,-4.169999957E-1,4.401874554E-1
2.634488494E1,1.120000035E-1,7.999999821E-2,-4.469999969E-1,4.677103780E-1
2.634982993E1,1.120000035E-1,7.999999821E-2,-4.469999969E-1,4.677103780E-1
2.635477788E1,1.120000035E-1,4.899999872E-2,-4.110000134E-1,4.287960023E-1
2.635972494E1,1.120000035E-1,4.899999872E-2,-4.110000134E-1,4.287960023E-1
2.636466991E1,9.700000286E-2,5.999999866E-2,-3.899999857E-1,4.063360546E-1
2.636961548E1,9.700000286E-2,5.999999866E-2,-3.899999857E-1,4.063360546E-1
2.637456190E1,1.199999973E-1,4.100000113E-2,-4.120000005E-1,4.310742394E-1
2.637950809E1,1.199999973E-1,4.100000113E-2,-4.120000005E-1,4.310742394E-1
2.638445153E1,9.099999815E-2,9.399999678E-2,-4.869999886E-1,5.042677740E-1
2.638939578E1,9.099999815E-2,9.399999678E-2,-4.869999886E-1,5.042677740E-1
2.639433883E1,9.799999744E-2,1.230000034E-1,-4.580000043E-1,4.842489073E-1
2.639928224E1,9.799999744E-2,1.230000034E-1,-4.580000043E-1,4.842489073E-1
2.640422810E1,8.299999684E-2,1.640000045E-1,-4.600000083E-1,4.953635116E-1
2.640917324E1,8.299999684E-2,1.640000045E-1,-4.600000083E-1,4.953635116E-1
2.641411816E1,6.199999899E-2,2.109999955E-1,-4.819999933E-1,5.298008980E-1
2.641906315E1,6.199999899E-2,2.109999955E-1,-4.819999933E-1,5.298008980E-1
2.642401108E1,1.030000001E-1,1.899999976E-1,-4.850000143E-1,5.309745879E-1
2.642895815E1,1.030000001E-1,1.899999976E-1,-4.850000143E-1,5.309745879E-1
2.643390222E1,5.299999937E-2,1.739999950E-1,-5.049999952E-1,5.367587851E-1
2.643884716E1,5.299999937E-2,1.739999950E-1,-5.049999952E-1,5.367587851E-1
2.644379316E1,7.800000161E-2,1.430000067E-1,-4.830000103E-1,5.097273899E-1
2.644873885E1,7.800000161E-2,1.430000067E-1,-4.830000103E-1,5.097273899E-1
2.645368437E1,1.049999967E-1,1.630000025E-1,-4.900000095E-1,5.269668011E-1
2.645862993E1,1.049999967E-1,1.630000025E-1,-4.900000095E-1,5.269668011E-1
2.646357294E1,1.360000074E-1,1.500000060E-1,-5.569999814E-1,5.926592470E-1
2.646851670E1,1.360000074E-1,1.500000060E-1,-5.569999814E-1,5.926592470E-1
2.647346815E1,1.230000034E-1,1.250000000E-1,-5.109999776E-1,5.402545492E-1
2.647841734E1,1.230000034E-1,1.250000000E-1,-5.109999776E-1,5.402545492E-1
2.648336635E1,1.379999965E-1,7.500000298E-2,-5.130000114E-1,5.365053693E-1
2.648831542E1,1.379999965E-1,7.500000298E-2,-5.130000114E-1,5.365053693E-1
2.649326006E1,1.140000001E-1,2.999999933E-2,-5.139999986E-1,5.273442884E-1
2.649820598E1,1.140000001E-1,2.999999933E-2,-5.139999986E-1,5.273442884E-1
2.650315038E1,9.499999881E-2,-1.200000010E-2,-5.230000019E-1,5.316935224E-1
2.650809521E1,9.499999881E-2,-1.200000010E-2,-5.230000019E-1,5.316935224E-1
2.651304100E1,1.169999987E-1,-8.999999613E-3,-5.580000281E-1,5.702052535E-1
2.651798652E1,1.169999987E-1,-8.999999613E-3,-5.580000281E-1,5.702052535E-1
2.652293116E1,1.260000020E-1,2.600000054E-2,-5.860000253E-1,5.999566902E-1
2.652787606E1,1.260000020E-1,2.600000054E-2,-5.860000253E-1,5.999566902E-1
2.653282321E1,1.289999932E-1,-8.000000380E-3,-5.989999771E-1,6.127854199E-1
2.653776969E1,1.289999932E-1,-8.000000380E-3,-5.989999771E-1,6.127854199E-1
2.654271290E1,1.220000014E-1,-3.299999982E-2,-5.649999976E-1,5.789628638E-1
2.654765708E1,1.220000014E-1,-3.299999982E-2,-5.649999976E-1,5.789628638E-1
2.655260552E1,1.280000061E-1,7.000000216E-3,-5.389999747E-1,5.540342718E-1
2.655755270E1,1.280000061E-1,7.000000216E-3,-5.389999747E-1,5.540342718E-1
2.656249855E1,1.030000001E-1,1.899999939E-2,-5.189999938E-1,5.294629294E-1
2.656744478E1,1.030000001E-1,1.899999939E-2,-5.189999938E-1,5.294629294E-1
2.657239394E1,6.400000304E-2,2.400000021E-2,-4.289999902E-1,4.344110864E-1
2.657734225E1,6.400000304E-2,2.400000021E-2,-4.289999902E-1,4.344110864E-1
2.658228839E1,8.900000155E-2,1.700000092E-2,-4.050000012E-1,4.150120496E-1
2.658723517E1,8.900000155E-2,1.700000092E-2,-4.050000012E-1,4.150120496E-1
2.659218122E1,4.399999976E-2,5.700000003E-2,-4.040000141E-1,4.103669228E-1
2.659712748E1,4.399999976E-2,5.700000003E-2,-4.040000141E-1,4.103669228E-1
2.660207254E1,7.100000232E-2,1.700000092E-2,-4.129999876E-1,4.194031356E-1
2.660701795E1,7.100000232E-2,1.700000092E-2,-4.129999876E-1,4.194031356E-1
2.661196332E1,6.800000370E-2,8.000000380E-3,-4.589999914E-1,4.640786492E-1
2.661690871E1,6.800000370E-2,8.000000380E-3,-4.589999914E-1,4.640786492E-1
2.662185753E1,3.200000152E-2,4.000000190E-3,-4.670000076E-1,4.681121738E-1
2.662680537E1,3.200000152E-2,4.000000190E-3,-4.670000076E-1,4.681121738E-1
2.663175173E1,6.400000304E-2,1.300000027E-2,-4.410000145E-1,4.458093911E-1
2.663669853E1,6.400000304E-2,1.300000027E-2,-4.410000145E-1,4.458093911E-1
2.664164550E1,9.399999678E-2,5.799999833E-2,-4.099999964E-1,4.246174705E-1
2.664659240E1,9.399999678E-2,5.799999833E-2,-4.099999964E-1,4.246174705E-1
2.665154316E1,9.499999881E-2,9.099999815E-2,-4.650000036E-1,4.832504555E-1
2.665649278E1,9.499999881E-2,9.099999815E-2,-4.650000036E-1,4.832504555E-1
2.666143918E1,6.300000101E-2,8.500000089E-2,-5.289999843E-1,5.394765830E-1
2.666638653E1,6.300000101E-2,8.500000089E-2,-5.289999843E-1,5.394765830E-1
2.667133590E1,7.199999690E-2,7.000000030E-2,-4.769999981E-1,4.874556367E-1
2.667628468E1,7.199999690E-2,7.000000030E-2,-4.769999981E-1,4.874556367E-1
2.668122879E1,9.600000083E-2,7.800000161E-2,-5.260000229E-1,5.403480587E-1
2.668617428E1,9.600000083E-2,7.800000161E-2,-5.260000229E-1,5.403480587E-1
2.669111906E1,6.199999899E-2,5.999999866E-2,-5.780000091E-1,5.844039786E-1
2.669606405E1,6.199999899E-2,5.999999866E-2,-5.780000091E-1,5.844039786E-1
2.670101218E1,7.199999690E-2,8.200000226E-2,-5.569999814E-1,5.675887413E-1
2.670595941E1,7.199999690E-2,8.200000226E-2,-5.569999814E-1,5.675887413E-1
2.671090556E1,3.299999982E-2,9.399999678E-2,-5.400000215E-1,5.491129415E-1
2.671585203E1,3.299999982E-2,9.399999678E-2,-5.400000215E-1,5.491129415E-1
2.672080048E1,5.900000036E-2,6.100000069E-2,-4.860000014E-1,4.933538299E-1
2.672574834E1,5.900000036E-2,6.100000069E-2,-4.860000014E-1,4.933538299E-1
2.673069276E1,9.700000286E-2,7.900000364E-2,-4.880000055E-1,5.037797202E-1
2.673563819E1,9.700000286E-2,7.900000364E-2,-4.880000055E-1,5.037797202E-1
2.674058789E1,1.180000007E-1,1.089999974E-1,-5.070000291E-1,5.318402289E-1
2.674553634E1,1.180000007E-1,1.089999974E-1,-5.070000291E-1,5.318402289E-1
2.675048210E1,1.059999987E-1,1.040000021E-1,-5.440000296E-1,5.639042759E-1
2.675542865E1,1.059999987E-1,1.040000021E-1,-5.440000296E-1,5.639042759E-1
2.676037385E1,6.800000370E-2,3.700000048E-2,-6.209999919E-1,6.258066718E-1
2.676531947E1,6.800000370E-2,3.700000048E-2,-6.209999919E-1,6.258066718E-1
2.677026752E1,4.300000146E-2,7.100000232E-2,-6.169999838E-1,6.225584153E-1
2.677521486E1,4.300000146E-2,7.100000232E-2,-6.169999838E-1,6.225584153E-1
2.678016081E1,7.400000095E-2,1.040000021E-1,-5.860000253E-1,5.997399688E-1
2.678510717E1,7.400000095E-2,1.040000021E-1,-5.860000253E-1,5.997399688E-1
2.679005591E1,7.400000095E-2,1.040000021E-1,-5.860000253E-1,5.997399688E-1
2.679500398E1,7.400000095E-2,1.040000021E-1,-5.860000253E-1,5.997399688E-1
2.679994837E1,3.999999911E-2,1.190000027E-1,-5.809999704E-1,5.944089217E-1
2.680489383E1,3.999999911E-2,1.190000027E-1,-5.809999704E-1,5.944089217E-1
2.680984064E1,8.200000226E-2,8.500000089E-2,-5.460000038E-1,5.586277873E-1
2.681478705E1,8.200000226E-2,8.500000089E-2,-5.460000038E-1,5.586277873E-1
2.681973044E1,5.900000036E-2,9.200000018E-2,-5.410000086E-1,5.519293518E-1
2.682467472E1,5.900000036E-2,9.200000018E-2,-5.410000086E-1,5.519293518E-1
2.682962467E1,8.100000024E-2,9.700000286E-2,-5.450000167E-1,5.594595774E-1
2.683457295E1,8.100000024E-2,9.700000286E-2,-5.450000167E-1,5.594595774E-1
2.683951529E1,7.199999690E-2,1.169999987E-1,-5.509999990E-1,5.678679408E-1
2.684445939E1,7.199999690E-2,1.169999987E-1,-5.509999990E-1,5.678679408E-1
2.684940585E1,5.499999970E-2,8.600000292E-2,-5.270000100E-1,5.367960609E-1
2.685435162E1,5.499999970E-2,8.600000292E-2,-5.270000100E-1,5.367960609E-1
2.685929985E1,3.200000152E-2,1.159999967E-1,-5.389999747E-1,5.522689309E-1
2.686424737E1,3.200000152E-2,1.159999967E-1,-5.389999747E-1,5.522689309E-1
2.686919397E1,5.200000107E-2,9.300000221E-2,-5.529999733E-1,5.631713514E-1
2.687414083E1,5.200000107E-2,9.300000221E-2,-5.529999733E-1,5.631713514E-1
2.687908578E1,5.999999866E-2,7.400000095E-2,-5.289999843E-1,5.375099844E-1
2.688403130E1,5.999999866E-2,7.400000095E-2,-5.289999843E-1,5.375099844E-1
2.688897540E1,6.700000167E-2,1.600000076E-2,-5.410000086E-1,5.453677746E-1
2.689391991E1,6.700000167E-2,1.600000076E-2,-5.410000086E-1,5.453677746E-1
2.689886654E1,9.099999815E-2,-8.999999613E-3,-5.720000267E-1,5.792633513E-1
2.690381257E1,9.099999815E-2,-8.999999613E-3,-5.720000267E-1,5.792633513E-1
2.690875875E1,9.899999946E-2,1.400000043E-2,-5.509999990E-1,5.599982133E-1
2.691370488E1,9.899999946E-2,1.400000043E-2,-5.509999990E-1,5.599982133E-1
2.691865191E1,9.700000286E-2,4.800000042E-2,-5.239999890E-1,5.350597996E-1
2.692359867E1,9.700000286E-2,4.800000042E-2,-5.239999890E-1,5.350597996E-1
2.692854188E1,6.599999964E-2,4.199999943E-2,-4.699999988E-1,4.764661570E-1
2.693348613E1,6.599999964E-2,4.199999943E-2,-4.699999988E-1,4.764661570E-1
2.693843257E1,7.299999893E-2,2.300000004E-2,-4.560000002E-1,4.623786328E-1
2.694337836E1,7.299999893E-2,2.300000004E-2,-4.560000002E-1,4.623786328E-1
2.694832174E1,6.800000370E-2,2.300000004E-2,-4.970000088E-1,5.021573551E-1
2.695326583E1,6.800000370E-2,2.300000004E-2,-4.970000088E-1,5.021573551E-1
2.695821408E1,1.000000015E-1,-2.000000095E-3,-5.559999943E-1,5.649247684E-1
2.696316112E1,1.000000015E-1,-2.000000095E-3,-5.559999943E-1,5.649247684E-1
2.696810785E1,7.000000030E-2,9.999999776E-3,-5.189999938E-1,5.237948010E-1
2.697305466E1,7.000000030E-2,9.999999776E-3,-5.189999938E-1,5.237948010E-1
2.697800376E1,4.699999839E-2,3.999999911E-2,-5.199999809E-1,5.236496729E-1
2.698295220E1,4.699999839E-2,3.999999911E-2,-5.199999809E-1,5.236496729E-1
2.698790017E1,7.100000232E-2,1.620000005E-1,-5.109999776E-1,5.407457606E-1
2.699284828E1,7.100000232E-2,1.620000005E-1,-5.109999776E-1,5.407457606E-1
2.699779496E1,1.059999987E-1,8.399999887E-2,-5.500000119E-1,5.663850392E-1
2.700274206E1,1.059999987E-1,8.399999887E-2,-5.500000119E-1,5.663850392E-1
2.700768750E1,7.699999958E-2,9.000000358E-2,-4.990000129E-1,5.128645176E-1
2.701263343E1,7.699999958E-2,9.000000358E-2,-4.990000129E-1,5.128645176E-1
2.701758255E1,3.599999845E-2,1.000000015E-1,-5.889999866E-1,5.985123094E-1
2.702253074E1,3.599999845E-2,1.000000015E-1,-5.889999866E-1,5.985123094E-1
2.702747757E1,4.899999872E-2,8.699999750E-2,-6.010000110E-1,6.092380591E-1
2.703242481E1,4.899999872E-2,8.699999750E-2,-6.010000110E-1,6.092380591E-1
2.703737482E1,2.700000070E-2,9.300000221E-2,-5.799999833E-1,5.880288948E-1
2.704232400E1,2.700000070E-2,9.300000221E-2,-5.799999833E-1,5.880288948E-1
2.704727216E1,7.500000298E-2,3.700000048E-2,-5.860000253E-1,5.919375221E-1
2.705222061E1,7.500000298E-2,3.700000048E-2,-5.860000253E-1,5.919375221E-1
2.705716994E1,5.900000036E-2,6.000000052E-3,-5.870000124E-1,5.899881478E-1
2.706211900E1,5.900000036E-2,6.000000052E-3,-5.870000124E-1,5.899881478E-1
2.706706466E1,9.799999744E-2,1.099999994E-2,-5.839999914E-1,5.922676671E-1
2.707201131E1,9.799999744E-2,1.099999994E-2,-5.839999914E-1,5.922676671E-1
2.707695919E1,6.599999964E-2,2.000000095E-3,-6.060000062E-1,6.095867514E-1
2.708190670E1,6.599999964E-2,2.000000095E-3,-6.060000062E-1,6.095867514E-1
2.708685285E1,9.300000221E-2,1.899999939E-2,-5.139999986E-1,5.226911123E-1
2.709179940E1,9.300000221E-2,1.899999939E-2,-5.139999986E-1,5.226911123E-1
2.709674027E1,9.799999744E-2,1.000000047E-3,-4.699999988E-1,4.801093609E-1
2.710168280E1,9.799999744E-2,1.000000047E-3,-4.699999988E-1,4.801093609E-1
2.710662957E1,1.019999981E-1,4.999999888E-3,-4.639999866E-1,4.751052380E-1
2.711157510E1,1.019999981E-1,4.999999888E-3,-4.639999866E-1,4.751052380E-1
2.711652220E1,1.150000021E-1,5.999999866E-2,-5.389999747E-1,5.543879265E-1
2.712146885E1,1.150000021E-1,5.999999866E-2,-5.389999747E-1,5.543879265E-1
2.712641528E1,1.140000001E-1,1.799999923E-2,-5.070000291E-1,5.199702198E-1
2.713136178E1,1.140000001E-1,1.799999923E-2,-5.070000291E-1,5.199702198E-1
2.713630824E1,1.129999980E-1,-2.199999988E-2,-5.189999938E-1,5.316145155E-1
2.714125471E1,1.129999980E-1,-2.199999988E-2,-5.189999938E-1,5.316145155E-1
2.714620230E1,1.780000031E-1,3.900000080E-2,-5.170000196E-1,5.481733498E-1
2.715114956E1,1.780000031E-1,3.900000080E-2,-5.170000196E-1,5.481733498E-1
2.715609533E1,1.710000038E-1,5.999999866E-2,-5.109999776E-1,5.421826060E-1
2.716104152E1,1.710000038E-1,5.999999866E-2,-5.109999776E-1,5.421826060E-1
2.716599289E1,1.749999970E-1,6.599999964E-2,-4.869999886E-1,5.216799668E-1
2.717094275E1,1.749999970E-1,6.599999964E-2,-4.869999886E-1,5.216799668E-1
2.717589024E1,1.940000057E-1,1.250000000E-1,-4.950000048E-1,5.461556618E-1
2.718083843E1,1.940000057E-1,1.250000000E-1,-4.950000048E-1,5.461556618E-1
2.718578675E1,1.609999985E-1,1.080000028E-1,-4.749999940E-1,5.130399540E-1
2.719073504E1,1.609999985E-1,1.080000028E-1,-4.749999940E-1,5.130399540E-1
2.719568031E1,1.700000018E-1,1.150000021E-1,-5.440000296E-1,5.814301620E-1
2.720062645E1,1.700000018E-1,1.150000021E-1,-5.440000296E-1,5.814301620E-1
2.720557373E1,1.850000024E-1,9.300000221E-2,-5.569999814E-1,5.942415170E-1
2.721052068E1,1.850000024E-1,9.300000221E-2,-5.569999814E-1,5.942415170E-1
2.721546780E1,1.129999980E-1,9.600000083E-2,-5.569999814E-1,5.763974141E-1
2.722041485E1,1.129999980E-1,9.600000083E-2,-5.569999814E-1,5.763974141E-1
2.722536459E1,8.799999952E-2,6.899999827E-2,-5.310000181E-1,5.426472325E-1
2.723031355E1,8.799999952E-2,6.899999827E-2,-5.310000181E-1,5.426472325E-1
2.723526360E1,1.059999987E-1,9.399999678E-2,-4.670000076E-1,4.880174241E-1
2.724021332E1,1.059999987E-1,9.399999678E-2,-4.670000076E-1,4.880174241E-1
2.724516265E1,1.199999973E-1,5.400000140E-2,-4.420000017E-1,4.611724200E-1
2.725011210E1,1.199999973E-1,5.400000140E-2,-4.420000017E-1,4.611724200E-1
2.725505930E1,7.699999958E-2,5.799999833E-2,-5.040000081E-1,5.131364418E-1
2.726000713E1,7.699999958E-2,5.799999833E-2,-5.040000081E-1,5.131364418E-1
2.726495444E1,7.999999821E-2,6.700000167E-2,-4.889999926E-1,5.000099926E-1
2.726990190E1,7.999999821E-2,6.700000167E-2,-4.889999926E-1,5.000099926E-1
2.727484592E1,1.469999999E-1,4.600000009E-2,-5.230000019E-1,5.452100531E-1
2.727979093E1,1.469999999E-1,4.600000009E-2,-5.230000019E-1,5.452100531E-1
2.728473615E1,1.389999986E-1,5.099999905E-2,-4.839999974E-1,5.061402938E-1
2.728968131E1,1.389999986E-1,5.099999905E-2,-4.839999974E-1,5.061402938E-1
2.729462981E1,1.180000007E-1,4.300000146E-2,-5.030000210E-1,5.184419171E-1
2.729957732E1,1.180000007E-1,4.300000146E-2,-5.030000210E-1,5.184419171E-1
2.730452437E1,1.180000007E-1,2.800000086E-2,-4.920000136E-1,5.067267642E-1
2.730947156E1,1.180000007E-1,2.800000086E-2,-4.920000136E-1,5.067267642E-1
2.731441682E1,9.899999946E-2,1.999999955E-2,-5.120000243E-1,5.218668650E-1
2.731936264E1,9.899999946E-2,1.999999955E-2,-5.120000243E-1,5.218668650E-1
2.732430885E1,7.400000095E-2,1.499999966E-2,-4.790000021E-1,4.849144277E-1
2.732925495E1,7.400000095E-2,1.499999966E-2,-4.790000021E-1,4.849144277E-1
2.733420134E1,9.799999744E-2,-2.300000004E-2,-4.199999869E-1,4.318946498E-1
2.733914761E1,9.799999744E-2,-2.300000004E-2,-4.199999869E-1,4.318946498E-1
2.734409406E1,9.000000358E-2,1.000000047E-3,-4.889999926E-1,4.972142329E-1
2.734904045E1,9.000000358E-2,1.000000047E-3,-4.889999926E-1,4.972142329E-1
2.735399095E1,7.299999893E-2,7.100000232E-2,-5.120000243E-1,5.220287589E-1
2.735894024E1,7.299999893E-2,7.100000232E-2,-5.120000243E-1,5.220287589E-1
2.736389031E1,1.239999980E-1,8.100000024E-2,-4.869999886E-1,5.090245460E-1
2.736884016E1,1.239999980E-1,8.100000024E-2,-4.869999886E-1,5.090245460E-1
2.737378698E1,1.070000008E-1,8.200000226E-2,-4.970000088E-1,5.149582598E-1
2.737873470E1,1.070000008E-1,8.200000226E-2,-4.970000088E-1,5.149582598E-1
2.738368144E1,1.019999981E-1,5.600000173E-2,-5.000000000E-1,5.133614709E-1
2.738862846E1,1.019999981E-1,5.600000173E-2,-5.000000000E-1,5.133614709E-1
2.739357327E1,1.190000027E-1,3.799999878E-2,-5.149999857E-1,5.299339448E-1
2.739851872E1,1.190000027E-1,3.799999878E-2,-5.149999857E-1,5.299339448E-1
2.740346860E1,1.010000035E-1,2.999999933E-2,-5.189999938E-1,5.295866258E-1
2.740841718E1,1.010000035E-1,2.999999933E-2,-5.189999938E-1,5.295866258E-1
2.741336686E1,8.600000292E-2,-6.000000052E-3,-4.850000143E-1,4.926022882E-1
2.741831620E1,8.600000292E-2,-6.000000052E-3,-4.850000143E-1,4.926022882E-1
2.742326744E1,8.799999952E-2,8.999999613E-3,-4.970000088E-1,5.048108643E-1
2.742821813E1,8.799999952E-2,8.999999613E-3,-4.970000088E-1,5.048108643E-1
2.743316602E1,5.200000107E-2,-3.700000048E-2,-5.049999952E-1,5.090166946E-1
2.743811470E1,5.200000107E-2,-3.700000048E-2,-5.049999952E-1,5.090166946E-1
2.744305790E1,5.000000075E-2,-4.600000009E-2,-4.869999886E-1,4.917163704E-1
2.744800270E1,5.000000075E-2,-4.600000009E-2,-4.869999886E-1,4.917163704E-1
2.745294805E1,6.700000167E-2,-1.799999923E-2,-4.950000048E-1,4.998379787E-1
2.745789324E1,6.700000167E-2,-1.799999923E-2,-4.950000048E-1,4.998379787E-1
2.746284154E1,1.999999955E-2,-1.099999994E-2,-4.539999962E-1,4.545734226E-1
2.746778893E1,1.999999955E-2,-1.099999994E-2,-4.539999962E-1,4.545734226E-1
2.747274113E1,1.999999955E-2,2.500000037E-2,-4.620000124E-1,4.631079911E-1
2.747769193E1,1.999999955E-2,2.500000037E-2,-4.620000124E-1,4.631079911E-1
